source_app,dataset,prf_source,implant_id,electrode_index,x_deg,y_deg,polar_deg,ecc_deg
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,72,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,73,-0.505607,-2.199236,192.947388,2.256608
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,74,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,75,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,76,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,77,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,78,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,79,-0.324628,-1.692656,190.856705,1.723505
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,81,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,82,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,83,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,84,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,85,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,86,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,87,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,88,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,89,-0.324628,-1.692656,190.856705,1.723505
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,91,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,92,-0.679458,-2.227920,196.960342,2.329226
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,93,-0.679458,-2.227920,196.960342,2.329226
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,94,-0.505749,-1.952588,194.521332,2.017024
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,95,-0.505749,-1.952588,194.521332,2.017024
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,96,-0.505749,-1.952588,194.521332,2.017024
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,97,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,98,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,99,-0.417066,-1.828710,192.847473,1.875666
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,0,-0.353648,-0.748207,205.298218,0.827575
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,1,-0.353648,-0.748207,205.298218,0.827575
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,2,-0.239047,-0.676774,199.453995,0.717751
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,3,-0.239047,-0.676774,199.453995,0.717751
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,4,-0.239047,-0.676774,199.453995,0.717751
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,5,-0.148530,-0.539744,195.386124,0.559807
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,6,-0.121254,-0.554300,192.339142,0.567407
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,7,-0.121254,-0.554300,192.339142,0.567407
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,8,-0.060926,-0.518045,186.707565,0.521615
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,9,-0.060926,-0.518045,186.707565,0.521615
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,10,-0.353648,-0.748207,205.298218,0.827575
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,11,-0.353648,-0.748207,205.298218,0.827575
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,12,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,13,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,14,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,15,-0.148530,-0.539744,195.386124,0.559807
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,16,-0.121254,-0.554300,192.339142,0.567407
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,17,-0.121254,-0.554300,192.339142,0.567407
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,18,-0.060926,-0.518045,186.707565,0.521615
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,19,-0.060926,-0.518045,186.707565,0.521615
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,20,-0.385287,-0.644375,210.876236,0.750776
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,21,-0.385287,-0.644375,210.876236,0.750776
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,22,-0.385287,-0.644375,210.876236,0.750776
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,23,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,24,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,25,-0.148530,-0.539744,195.386124,0.559807
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,26,-0.148530,-0.539744,195.386124,0.559807
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,27,-0.111988,-0.490329,192.865280,0.502955
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,30,-0.552952,-0.632018,221.182648,0.839763
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,31,-0.385287,-0.644375,210.876236,0.750776
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,32,-0.385287,-0.644375,210.876236,0.750776
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,33,-0.242593,-0.579494,202.715637,0.628223
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,34,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,35,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,36,-0.143047,-0.479428,196.613541,0.500313
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,37,-0.111988,-0.490329,192.865280,0.502955
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,38,-0.111988,-0.490329,192.865280,0.502955
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,40,-0.552952,-0.632018,221.182648,0.839763
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,41,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,42,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,43,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,44,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,45,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,46,-0.143047,-0.479428,196.613541,0.500313
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,47,-0.111988,-0.490329,192.865280,0.502955
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,48,-0.111988,-0.490329,192.865280,0.502955
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,50,-0.742526,-0.503816,235.842468,0.897316
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,51,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,52,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,53,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,54,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,55,-0.262994,-0.513008,207.141937,0.576492
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,56,-0.146206,-0.427121,198.896378,0.451451
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,57,-0.146206,-0.427121,198.896378,0.451451
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,58,-0.107192,-0.439765,193.698700,0.452640
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,60,-0.742526,-0.503816,235.842468,0.897316
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,61,-0.569058,-0.505158,228.404221,0.760928
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,62,-0.395794,-0.546274,215.924561,0.674588
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,63,-0.403420,-0.418548,223.945633,0.581318
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,64,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,65,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,66,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,67,-0.146206,-0.427121,198.896378,0.451451
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,68,-0.107192,-0.439765,193.698700,0.452640
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,69,-0.107192,-0.439765,193.698700,0.452640
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,70,-0.728170,-0.360280,243.674942,0.812425
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,71,-0.585421,-0.374456,237.395584,0.694935
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,72,-0.403420,-0.418548,223.945633,0.581318
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,73,-0.403420,-0.418548,223.945633,0.581318
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,74,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,75,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,76,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,77,-0.146206,-0.427121,198.896378,0.451451
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,78,-0.146702,-0.375043,201.363480,0.402714
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,79,-0.109035,-0.390905,195.585297,0.405827
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,80,-0.728170,-0.360280,243.674942,0.812425
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,81,-0.728170,-0.360280,243.674942,0.812425
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,82,-0.585421,-0.374456,237.395584,0.694935
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,83,-0.403420,-0.418548,223.945633,0.581318
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,84,-0.268659,-0.426596,212.201630,0.504144
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,85,-0.268062,-0.352036,217.287933,0.442478
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,86,-0.268062,-0.352036,217.287933,0.442478
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,87,-0.146702,-0.375043,201.363480,0.402714
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,88,-0.146702,-0.375043,201.363480,0.402714
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,89,-0.109035,-0.390905,195.585297,0.405827
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,90,-0.728170,-0.360280,243.674942,0.812425
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,91,-0.694947,-0.220505,252.395905,0.729091
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,92,-0.560001,-0.231543,247.536469,0.605981
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,93,-0.412797,-0.314747,232.675385,0.519102
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,94,-0.412797,-0.314747,232.675385,0.519102
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,95,-0.268062,-0.352036,217.287933,0.442478
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,96,-0.268062,-0.352036,217.287933,0.442478
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,97,-0.268062,-0.352036,217.287933,0.442478
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,98,-0.146702,-0.375043,201.363480,0.402714
implant_explorer,human_demo,Human Demo (fsaverage),84a7dfedf93c,99,-0.109035,-0.390905,195.585297,0.405827
