electrode_index,repetition_number,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg,stim_x_px,stim_y_px
844,7,5.629427792915521,-8.629427792915521,10.3032752709414,0.1230655464729032,-0.18864887980623654,0.22524104550641336,1276.0,811.0
844,2,3.8801089918256366,-3.427792915531313,5.177355508385803,0.08482349379352155,-0.07493536179230954,0.1131827440305452,1276.0,811.0
844,5,1.2660550458715534,-9.01529051987768,9.103755188765414,0.027677370030580902,-0.19708426775399263,0.19901820370995502,1276.0,811.0
844,3,8.155555555555566,-11.740000000000009,14.294778292081114,0.17828950617283973,-0.25664944444444465,0.3124997365518844,1276.0,811.0
844,10,6.988571428571504,-13.940000000000055,15.593708045626848,0.15277793650793817,-0.3047438888888901,0.3408957842196758,1276.0,811.0
844,6,5.595988538681922,-0.04871060171922181,5.596200536773078,0.1223345272206298,-0.001064867876472988,0.1223391617344559,1276.0,811.0
848,1,-2.880668257756497,21.775656324582314,21.9653695160716,-0.06297460885706564,0.4760400424290634,0.4801873835874542,1261.0,792.0
848,10,3.61413043478251,2.9673913043478706,4.6762538375007585,0.07900890700482877,0.06487047101449372,0.10222810472536381,1261.0,792.0
848,9,-19.855384615384537,-4.109230769230749,20.276145485265232,-0.43406076923076753,-0.08983235042734998,0.4432590693584372,1261.0,792.0
848,2,-12.65675675675675,23.502702702702663,26.694016669121467,-0.2766907657657656,0.5137951951951943,0.5835608644055165,1261.0,792.0
848,4,-3.3367088607594724,11.445569620253195,11.922025413222942,-0.0729441631504918,0.2502128691983129,0.2606287222279571,1261.0,792.0
848,5,4.077844311377248,-13.416167664670638,14.022209848464891,0.0891462075848304,-0.2932923320026609,0.3065410875206075,1261.0,792.0
848,3,3.58461538461529,-11.669230769230808,12.207391785356265,0.07836367521367316,-0.2551023504273513,0.2668671481965384,1261.0,792.0
848,6,5.349999999999909,8.524999999999977,10.064696965135047,0.11695694444444246,0.18636597222222173,0.22002545865448006,1261.0,792.0
848,7,9.717277486910916,-14.780104712041862,17.688328837302517,0.2124304828388581,-0.32310951134380406,0.38668652208214116,1261.0,792.0
848,8,4.611510791366982,-9.24460431654677,10.330960301366437,0.10081274980016151,-0.20209732214228635,0.22584627103264962,1261.0,792.0
